,telephone1,storeName,uniqueID,country,city,addressLine,stateOrProvinceName,distance,postalCode,longitude,fax1,latitude,Centro de distribucion,Horario,Servicios Fotográficos,Zona,Recoger en Superfarmacia,Entrega a domicilio,Consultorio Médico,Ubicacion,thumbnail,displayStoreName
54,6865149641,SU2132,715842995,México,C-Mexicali,"['Av. Francisco I. Madero #1600', 'Nueva']",S-Baja California,4.826656179,21100,-115.46452,6868426389,32.6663,Centro de distribución tonalá,Abierto las 24 horas,No cuenta con servicio de Kromi,Zona 2002,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_BCNMexiMadero.jpg,MADERO
55,6865165817,SU1989,715840967,México,C-Mexicali,"['Av. Gral. Santiago Vidaurri #699', 'Camino del Sur']",S-Baja California,4.960134757,21387,-115.43188,6865165827,32.5852,Centro de distribución tonalá,Abierto las 24 horas,No cuenta con servicio de Kromi,Zona 2002,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_BCNMexiSantiago.jpg,SANTIAGO VIDAURRI
56,6865169015,SU2030,715841008,México,C-Mexicali,"['Av. Laguna Mayrán #499', 'Gran Hacienda']",S-Baja California,4.941520117,21354,-115.47853,6865169016,32.59895,Centro de distribución tonalá,Abierto las 24 horas,No cuenta con servicio de Kromi,Zona 2002,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_BCNMexiLaMayran.jpg,LAGUNA MAYRÁN
57,6865823457,SU1865,715840843,México,C-Mexicali,"['Calz. Anáhuac #940', 'Anacleto Orozco']",S-Baja California,2.704904793,21060,-115.47693,6864887270,32.63143,Centro de distribución tonalá,Abierto las 24 horas,No cuenta con servicio de Kromi,Zona 2002,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_BCNMexiAnahuac.jpg,ANÁHUAC
58,6865166018,SU2029,715841007,México,C-Mexicali,"['Calz. Anáhuac #2251', 'Fracc. Residencial']",S-Baja California,3.704016138,21355,-115.47246,6865166005,32.58479,Centro de distribución tonalá,Abierto las 24 horas,No cuenta con servicio de Kromi,Zona 2002,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_BCNMexiMontalbo.jpg,MONTALBO
59,6642087201,SU1812,715840790,México,C-Tijuana,"['Blvd. Cuauhtémoc Sur #3483', 'Francisco I. Madero Sur']",S-Baja California,0.787316561,22046,-117.02247,6642087202,32.51155,Centro de distribución tonalá,Abierto las 24 horas,No cuenta con servicio de Kromi,Zona 2004,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_BCNTijCuauhtSur.jpg,CUAUHTÉMOC SUR
60,6646817343,SU1784,715840762,México,C-Tijuana,"['Blvd. General Gustavo Salinas #10756', 'Colonia Aviación Tijuana']",S-Baja California,0.845024957,22014,-117.00799,6646817353,32.51473,Centro de distribución tonalá,Abierto las 24 horas,Disponible durante el horario de tienda,Zona 2004,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_BCNTijBvSalinas.jpg,BLVD. SALINAS
61,6642078008,SU2018,715840996,México,C-Tijuana,"['Av. las Palmas #4381', 'Las Palmas']",S-Baja California,3.159057178,22106,-116.98522,6642078849,32.50653,Centro de distribución tonalá,Abierto las 24 horas,No cuenta con servicio de Kromi,Zona 2004,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_BCNTijLasPalmas.jpg,LAS PALMAS
62,6646504463,SU2102,715842530,México,C-Tijuana,"['Calle la Paz #8711', 'Colinas de California']",S-Baja California,3.434436469,22647,-117.00394,6642107177,32.46951,Centro de distribución tonalá,Abierto las 24 horas,No cuenta con servicio de Kromi,Zona 2004,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_BCNTijColinas.jpg,COLINAS DE CALIFORNIA
63,6649066465,SU2054,715842002,México,C-Tijuana,"['Calle Ruta Matamoros #8003', 'Mariano Matamoros Norte']",S-Baja California,4.170722316,22206,-116.88375,6649066462,32.49396,Centro de distribución tonalá,Abierto las 24 horas,No cuenta con servicio de Kromi,Zona 2004,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_BCNTijClouthier.jpg,MARIANO MATAMOROS NORTE
64,6642117498,SU2182,715843045,México,C-Tijuana,"['Calle Hermenegildo Galeana #23521', 'Villa del Real X']",S-Baja California,4.873287009,22205,-116.86191,6642118860,32.49729,Centro de distribución tonalá,Abierto las 24 horas,No cuenta con servicio de Kromi,Zona 2004,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_BCNTijPlaDorado.jpg,PLAZA EL DORADO
65,6647013570,SU1953,715840931,México,C-Tijuana,"['Gral. Manuel Ávila Camacho #2917', 'Colas de Matamoros']",S-Baja California,4.265729888,22204,-116.85955,6642072632,32.51407,Centro de distribución tonalá,Abierto las 24 horas,No cuenta con servicio de Kromi,Zona 2004,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_BCNTijCucapah.jpg,CUCAPAH
66,6646888963,SU2146,715843009,México,C-Tijuana,"['Blvd. Casa Blanca Norte #5584', 'Américas Este y Oeste']",S-Baja California,3.709117245,22215,-116.89044,6646888966,32.50128,Centro de distribución tonalá,Abierto las 24 horas,No cuenta con servicio de Kromi,Zona 2004,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_BCNTijCasaBlanc.jpg,CASA BLANCA
67,6649757833,SU2063,715842491,México,C-Tijuana,"['Blvd. El Mirador #1233', 'Lomas del Mirador']",S-Baja California,4.339030633,22520,-117.0891,6649757533,32.52684,Centro de distribución tonalá,Abierto las 24 horas,No cuenta con servicio de Kromi,Zona 2004,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_BCNTijMirador.jpg,MIRADOR
68,6121235911,SU1960,715840938,México,C-La Paz,"['Av. Manuel Márquez de León #S/N', 'Centro']",S-Baja California Sur,3.905942407,23000,-110.31964,6121656392,24.15243,Centro de distribución tonalá,Abierto las 24 horas,No cuenta con servicio de Kromi,Zona 3003,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_BCSLPazManuelMq.jpg,MANUEL MÁRQUEZ
69,6121218794,SU2181,715843044,México,C-La Paz,"['Av. Mariano Abasolo #3530', 'Pueblo Nuevo']",S-Baja California Sur,4.218545293,23060,-110.33122,6121218798,24.14517,Centro de distribución tonalá,Abierto las 24 horas,No cuenta con servicio de Kromi,Zona 3003,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_BCSLPazAbasolo.jpg,ABASOLO
70,6121066255,SU2156,715843019,México,C-La Paz,"['Blvd. Constituyentes de 1975 #100', 'El Conchalito']",S-Baja California Sur,4.787052881,23090,-110.34301,,24.1312,Centro de distribución tonalá,Abierto las 24 horas,No cuenta con servicio de Kromi,Zona 3003,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_BCSLPazConstitu.jpg,CONSTITUYENTES LA PAZ
71,9816883029,SU1948,715840926,México,C-Campeche,"['Av. José López Portillo #25', 'Lomas de las Flores']",S-Campeche,2.874596425,24060,-90.52185,9816883025,19.81436,Centro de distribución tonalá,Abierto las 24 horas,No cuenta con servicio de Kromi,Zona 4102,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_CamCamHospitalE.jpg,HOSPITAL DE ESPECIALIDADES
72,9818154469,SU1955,715840933,México,C-Campeche,"['Av. Álvaro Obregón #256', 'Esperanza']",S-Campeche,3.693937937,24080,-90.50197,9818154777,19.84419,Centro de distribución tonalá,Abierto las 24 horas,No cuenta con servicio de Kromi,Zona 4102,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_CamCamAlvaroObr.jpg,ÁLVARO OBREGÓN
73,9818139878,SU1895,715840873,México,C-Campeche,"['Av. Patricio Trueba de Regil #312', 'San Rafael']",S-Campeche,4.254985893,24090,-90.53309,9818133532,19.82387,Centro de distribución tonalá,Abierto las 24 horas,No cuenta con servicio de Kromi,Zona 4102,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_CamCamCasaJusti.jpg,AV. CASA DE JUSTICIA
74,9818126589,SU1914,715840892,México,C-Campeche,"['Av. López Portillo #171', 'Tepeyac']",S-Campeche,4.636781605,24096,-90.53829,9818126515,19.81832,Centro de distribución tonalá,Abierto las 24 horas,No cuenta con servicio de Kromi,Zona 4102,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_CamCamLopezPort.jpg,AV. LÓPEZ PORTILLO
75,9816888854,SU2141,715843004,México,C-Campeche,"['Av. Gobernadores #457', 'Barrio de Santa Ana']",S-Campeche,4.781283909,24050,-90.52586,9816888857,19.84302,Centro de distribución tonalá,Abierto las 24 horas,No cuenta con servicio de Kromi,Zona 4102,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_CamCamAvGoberna.jpg,AV. GOBERNADORES
76,9816889233,SU2139,715843002,México,C-Campeche,"['Av. Lic. Benito Juárez #1', 'Fracc. Presidentes de México']",S-Campeche,4.986681901,24088,-90.49215,9816889225,19.85652,Centro de distribución tonalá,Abierto las 24 horas,No cuenta con servicio de Kromi,Zona 4102,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_CamCamBenJuarez.jpg,AV. BENITO JUÁREZ
77,9818162966,SU2044,715841993,México,C-Campeche,"['Av. María Lavalle Urbina #42', 'Ah-Kim-Pech']",S-Campeche,4.554575344,24014,-90.52947,9818164932,19.85322,Centro de distribución tonalá,Abierto las 24 horas,No cuenta con servicio de Kromi,Zona 4102,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_CamCamMaryLava.jpg,MARÍA LAVALLE URBINA
78,9386884729,SU2075,715842503,México,C-Cd. del Carmen,"['Calle 38-B #1', 'Fátima']",S-Campeche,1.689265277,24110,-91.82392,9386886314,18.65071,Centro de distribución tonalá,Abierto las 24 horas,No cuenta con servicio de Kromi,Zona 4103,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_CamCarmAvJuarez.jpg,AV. JUÁREZ
79,9382864112,SU2034,715841985,México,C-Carmen,"['Av. Central #S/N', 'Fracc. San Miguel']",S-Campeche,4.60473842,24130,-91.77307,9382865086,18.65039,Centro de distribución tonalá,Abierto las 24 horas,No cuenta con servicio de Kromi,Zona 4103,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_CamCarmAvCentra.jpg,AV. CENTRAL
80,9828282615,SU1917,715840895,México,C-Champotón,"['Av. Carlos Sansores Pérez #171', 'San Patricio']",S-Campeche,1.756339164,24400,-90.72719,9828282632,19.35389,Centro de distribución tonalá,Abierto las 24 horas,No cuenta con servicio de Kromi,Zona 4104,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_CamChaCarlosSan.jpg,AV. CARLOS SANSORES
81,8778884445,SU1306,715840284,México,C-Acuña,"['Libramiento Emiliano Mendoza Cisneros #2210', 'Las Américas']",S-Coahuila,3.167525617,26236,-100.97544,8778884701,29.32558,Centro de distribución noreste,Abierto las 24 horas,No cuenta con servicio de Kromi,Zona 868,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_CoaCdAcuAmerica.jpg,LAS AMÉRICAS
82,8778880184,SU660,715839638,México,C-Acuña,"['Lib Ote. José de las F. Rodríguez #495', 'San Andrés']",S-Coahuila,3.664009484,26262,-100.9363,8778880186,29.31385,Centro de distribución noreste,Abierto las 24 horas,Disponible durante el horario de tienda,Zona 868,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,Hora de atencion de 10 am a 5 pm,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_CoaCdAcuSAndres.jpg,SAN ANDRÉS
83,8777725763,SU687,715839665,México,C-Acuña,"['Vicente Guerrero #1025', 'Centro']",S-Coahuila,4.237510509,26200,-100.93173,8777725707,29.31726,Centro de distribución noreste,Abierto las 24 horas,No cuenta con servicio de Kromi,Zona 868,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,Hora de atencion de 10 am a 5 pm,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_CoaCdAcuGuerrer.jpg,GUERRERO
84,8777729015,SU659,715839637,México,C-Acuña,"['Adolfo López Mateos #1190', 'Benito Juárez']",S-Coahuila,4.366361585,26215,-100.94425,8777729007,29.33032,Centro de distribución noreste,Abierto las 24 horas,No cuenta con servicio de Kromi,Zona 868,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,Hora de atencion de 10 am a 5 pm,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_CoaCdAcuPSuarez.jpg,PINO SUÁREZ
85,8626213477,SU760,715839738,México,C-Allende,"['Benito Juárez #220', 'Centro']",S-Coahuila,2.540457437,26530,-100.85246,8626213532,28.3447,Centro de distribución noreste,Abierto las 24 horas,Disponible durante el horario de tienda,Zona 2033,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,Hora de atencion de 10 am a 5 pm,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_CoaAlleCentro.jpg,CENTRO
86,8444906212,SU2009,715840987,México,C-Ramos Arizpe,"['Calz. Salto Del Agua #1376', 'Fracc. Manantiales del Valle 1er Sección']",S-Coahuila,2.336990553,25904,-100.9383,8444907163,25.51506,Centro de distribución noreste,Abierto las 24 horas,No cuenta con servicio de Kromi,Zona 5027,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_CoaRamSaltoAgua.jpg,SALTO DEL AGUA
87,8449060518,SU1965,715840943,México,C-Saltillo,"['Blvd. Luis Donaldo Colosio #5775', 'Residencial Villa Bonita']",S-Coahuila,3.535469802,25295,-100.93827,8449060350,25.46299,Centro de distribución noreste,Abierto las 24 horas,No cuenta con servicio de Kromi,Zona 875,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_CoaSalViBonita.jpg,VILLA BONITA
88,8444852720,SU481,715839459,México,C-Saltillo,"['Blvd. Cuauhtémoc #2309', 'Valle Real']",S-Coahuila,4.242881596,25198,-100.96266,8444852721,25.46693,Centro de distribución noreste,Abierto de 7 a.m a 10 p.m.,No cuenta con servicio de Kromi,Zona 875,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_CoaSalCuahutemo.jpg,CUAUHTÉMOC
89,8444886946,SU684,715839662,México,C-Ramos Arizpe,"['Blvd. Manuel Acuña #105', 'Capellania']",S-Coahuila,4.764395459,25900,-100.94387,8444902055,25.53632,Centro de distribución noreste,Abierto de 7 a.m a 10 p.m.,No cuenta con servicio de Kromi,Zona 5027,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_CoaRamLasTorres.jpg,PLAZA LAS TORRES
90,8444850169,SU186,715839164,México,C-Saltillo,"['B. Pedro Figueroa #545', 'Fracc. los Álamos']",S-Coahuila,4.841234343,25210,-100.97272,8444850144,25.46924,Centro de distribución noreste,Abierto las 24 horas,No cuenta con servicio de Kromi,Zona 875,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_CoaSalAlamo.jpg,LOS ÁLAMOS
91,8727738411,SU339,715839317,México,C-Francisco I. Madero,"['Francisco I. Madero #29', 'Centro']",S-Coahuila,1.136013321,27900,-103.27214,8727738412,25.77477,Centro de distribución noreste,Abierto las 24 horas,Disponible durante el horario de tienda,Zona 2039,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,No cuenta con consultorio.,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_CoaFraFcoIMader.jpg,FRANCISCO I. MADERO
92,8711692450,SU623,715839601,México,C-Torreón,"['Av. Juárez #5630', 'San Felipe']",S-Coahuila,0.384447311,27085,-103.38373,8711692474,25.53815,Centro de distribución noreste,Abierto las 24 horas,No cuenta con servicio de Kromi,Zona 810,No cuenta con recolección en tienda,No cuenta con servicio a domicilio,Hora de atencion de 10 am a 5 pm,FORANEA,https://www.movil.farmaciasguadalajara.com/wcsstore/FGSAS/wcs/stores/store_CoaTorFcoSarabi.jpg,FRANCISCO SARABIA
